GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineFeatureStore.GeoCQEngineFeatureWriter,173,0,10,0,28,0,18,0,13,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineFeatureStore.GeoCQEngineQueryCapabilities.,10,0,0,0,2,0,3,0,3,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineDataStore.,45,0,0,0,7,0,8,0,8,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineDataStoreFactory,66,0,4,0,10,0,16,0,14,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineDataStore,191,0,10,0,19,0,21,0,16,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineFeatureStore.,8,0,0,0,2,0,2,0,2,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineDataStoreFactory.,98,0,2,0,23,0,10,0,9,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineDataStore..anon.new CacheLoader() {...},32,0,0,0,2,0,7,0,7,0
GeoMesa Geo-CQ Engine DataStore,org.locationtech.geomesa.memory.cqengine.datastore,GeoCQEngineFeatureStore,50,0,0,0,9,0,8,0,8,0
