GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter.AvroSchemaRegistryConfig,225,0,51,0,8,0,50,0,22,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter.GenericRecordSchemaRegistryBytesIterator,47,0,0,0,8,0,3,0,3,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverterFactory.AvroSchemaRegistryConfigConvert.,62,0,0,0,5,0,8,0,8,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter.GenericRecordSchemaRegistryIterator,535,0,6,0,16,0,108,0,105,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter.,20,0,0,0,4,0,4,0,4,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter,129,0,4,0,14,0,10,0,8,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverter.AvroSchemaRegistryConfig.,45,0,2,0,1,0,7,0,6,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverterFactory,19,0,0,0,2,0,1,0,1,0
GeoMesa Convert Avro Schema Registry,org.locationtech.geomesa.convert.avro.registry,AvroSchemaRegistryConverterFactory.,8,0,0,0,2,0,2,0,2,0
