GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileFunctionFactory.ShapefileAttribute,105,0,6,0,16,0,9,0,6,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileFunctionFactory.,20,0,0,0,4,0,4,0,4,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileFunctionFactory.ShapefileFeatureId,51,0,2,0,8,0,7,0,6,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileConverterFactory.,65,0,4,0,5,0,9,0,7,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileConverter,460,0,28,0,46,0,30,0,16,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileConverterFactory,258,0,10,0,26,0,16,0,11,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileConverter.,197,0,16,0,19,0,16,0,8,0
GeoMesa Convert Shapefiles,org.locationtech.geomesa.convert.shp,ShapefileFunctionFactory,41,0,0,0,4,0,6,0,6,0
