GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.,859,0,176,0,58,0,105,0,17,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.MultiPointReader,102,0,6,0,13,0,7,0,4,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.LineStringReader,102,0,6,0,13,0,7,0,4,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorFloat() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorLong() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.GetVectorString,19,0,4,0,4,0,4,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.MultiPolygonWriter,393,0,10,0,48,0,19,0,14,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorBoolean() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorDouble() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorUuid() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.SetVectorFloat,23,0,2,0,5,0,3,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorBytes() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.StringWriter,29,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.SetVectorLong,23,0,2,0,5,0,3,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.IntReader,28,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.IntWriter,29,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.SequenceWriter,24,0,0,0,2,0,4,0,4,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.StringReader,28,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,SimpleFeatureTypeDescription,28,0,0,0,0,0,7,0,7,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter,3,0,0,0,0,0,1,0,1,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcFileSystemReader.PathReader,628,0,18,0,31,0,121,0,112,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.UuidWriter,42,0,0,0,3,0,6,0,6,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcFileSystemReader.OrcReadOptions.,33,0,2,0,1,0,7,0,6,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.PolygonReader,198,0,10,0,23,0,11,0,6,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorBytes() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorUuid() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.VectorReaderAdapter,9,0,0,0,2,0,2,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.LineStringWriter,157,0,4,0,22,0,8,0,6,0
