GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory.FeatureToFeatureConfigConvert.,66,0,0,0,5,0,9,0,9,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory,336,0,20,0,26,0,27,0,17,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverter,100,0,4,0,15,0,8,0,6,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory.SftLookupVisitor,22,0,2,0,3,0,3,0,2,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory.FeatureToFeatureConfig,225,0,51,0,8,0,50,0,22,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory.,20,0,0,0,4,0,4,0,4,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverterFactory.FeatureToFeatureConfig.,45,0,2,0,1,0,7,0,6,0
GeoMesa Convert Simple Feature,org.locationtech.geomesa.convert2.simplefeature,FeatureToFeatureConverter.,20,0,0,0,4,0,4,0,4,0
